response_id,family_id,profile_id,detected_intent,detected_category,primary_state,conversation_stage,complexity_signature,conditions_signature,response_text,response_structure_json,source_type,confidence_score,usefulness_score,approved_for_reuse,usage_count,success_count,failure_count,avoid_rules,must_include,supporting_patterns,tags,llm_prompt_version,origin_case_id,notes,is_active,created_at,updated_at
b17e2aca-e7cb-4685-bf00-c9ef974b7f8c,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,clarification_request,sobrecarga_sensorial,meltdown,case_learning,double_exceptionality_or_cooccurrence,"[""Trastorno del sueño"", ""Tourette"", ""TDAH""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: retirar estímulos innecesarios.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: retirar estímulos innecesarios.""}",system,0.8,0.775,True,14,9,5,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones""]","[""sobrecarga_sensorial"", ""meltdown"", ""memoria""]",controlled_low_demand_support,7dcfcd29-22ff-41d6-bb58-e148cd5a4b4e,dataset sintético-realista para memoria conversacional,True,2026-01-14T08:00:00,2026-05-18T21:00:00
e391c898-c8b8-47f7-b30c-3021913664f4,e2c4fdcd-bec5-48f6-932b-5021069afc5e,a1c7813e-935f-4c91-864a-5f06296fe361,emotional_venting,sobrecarga_sensorial,meltdown,case_learning,low_or_single,"[""Discalculia"", ""Sensibilidad sensorial""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: dar espacio regulador breve.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: dar espacio regulador breve.""}",system,0.774,0.309,True,13,8,5,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""anticipación""]","[""sobrecarga_sensorial"", ""meltdown"", ""memoria""]",controlled_low_demand_support,77cbd19d-3f81-437c-a52a-9b1ba44b97aa,dataset sintético-realista para memoria conversacional,True,2026-04-07T08:00:00,2026-05-22T21:00:00
986587b6-fce8-44e4-b1c7-a3751ae5aa5d,4d08d1e4-a307-4f86-9199-308886924505,d0ab50d0-03b3-4fd9-ac7b-dbf3ce482d4c,clarification_request,sobrecarga_sensorial,meltdown,case_learning,triple_or_high_complexity,"[""Dislexia""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: bajar ruido o luz por unos minutos.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: bajar ruido o luz por unos minutos.""}",system,0.857,0.514,False,14,6,8,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones""]","[""sobrecarga_sensorial"", ""meltdown"", ""memoria""]",controlled_low_demand_support,711063b5-3e1c-4a4f-a08d-4af209c153b0,dataset sintético-realista para memoria conversacional,True,2026-04-11T08:00:00,2026-05-11T21:00:00
c6ae30c0-6238-4dd2-9ccd-97e3720fca68,45ba3015-110c-405a-bcdc-6c6ead1c16d9,120780d6-c0cf-426e-b2fa-3c3b31e69578,strategy_feedback,crisis_activa,meltdown,closure_continuity,low_or_single,[],Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: alejar un estímulo intenso.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: alejar un estímulo intenso.""}",system,0.871,0.808,True,15,10,5,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""microacciones"", ""menos palabras""]","[""crisis_activa"", ""meltdown"", ""memoria""]",controlled_crisis_support,2e695058-cad8-4f0f-b398-2b2659a70f70,dataset sintético-realista para memoria conversacional,True,2026-01-13T08:00:00,2026-05-11T21:00:00
3467a738-a01c-460d-b156-02639fe00c6c,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,b64281ad-59ef-4659-a156-69fdd7d79196,school_support,crisis_activa,meltdown,closure_continuity,double_exceptionality_or_cooccurrence,"[""TOC"", ""TEA"", ""AACC""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: alejar un estímulo intenso.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: alejar un estímulo intenso.""}",system,0.616,0.24,True,14,7,7,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido""]","[""crisis_activa"", ""meltdown"", ""memoria""]",controlled_low_demand_support,d6a69e64-3721-49ac-b3c3-27ef45d9687a,dataset sintético-realista para memoria conversacional,True,2026-03-13T08:00:00,2026-05-18T21:00:00
8c940a5f-5590-4d60-bbc3-45427372a28f,2165daf4-d683-4f3d-9290-8694bff46165,400fce60-cf80-4f28-96c7-2e59877eaf5a,emotional_venting,crisis_activa,meltdown,closure_continuity,triple_or_high_complexity,"[""Sensibilidad sensorial""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: priorizar seguridad y pausar preguntas.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: priorizar seguridad y pausar preguntas.""}",human_curated,0.648,0.94,False,8,8,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""menos ruido""]","[""crisis_activa"", ""meltdown"", ""memoria""]",controlled_low_demand_support,7020f399-8358-4811-8eaa-6b166ae1f69d,dataset sintético-realista para memoria conversacional,True,2026-02-08T08:00:00,2026-05-23T21:00:00
62f140aa-ee02-48fd-baad-086612c2a7f4,11d0c5c7-307a-49b9-8d57-44b99f520cdc,9ff4226d-4872-4bde-ac45-221a053efef7,strategy_feedback,crisis_activa,meltdown,closure_continuity,triple_or_high_complexity,"[""Ansiedad""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar la voz y retirar una exigencia.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar la voz y retirar una exigencia.""}",system,0.845,0.934,True,13,13,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""microacciones""]","[""crisis_activa"", ""meltdown"", ""memoria""]",controlled_low_demand_support,fa0ba8e5-7b90-49b9-a7d3-9b911e859d91,dataset sintético-realista para memoria conversacional,True,2026-02-08T08:00:00,2026-05-16T21:00:00
78b09e51-4b5f-4f8f-ad7f-98a456e4cac6,664b32fe-66a8-43a7-ae6f-d6db18b24fff,0f8b7f3b-63ab-44ae-a2c2-fc9f0b10dde0,strategy_feedback,crisis_activa,meltdown,closure_continuity,low_or_single,"[""Discalculia""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: bajar la voz y retirar una exigencia.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: bajar la voz y retirar una exigencia.""}",system,0.782,0.758,True,18,17,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""menos palabras"", ""validación""]","[""crisis_activa"", ""meltdown"", ""memoria""]",controlled_support_generation,300eb7bc-8578-42ae-80f9-f112b81cc763,dataset sintético-realista para memoria conversacional,True,2026-02-06T08:00:00,2026-05-26T21:00:00
c8d63252-21f0-4c50-82c8-868ab6943ab2,bb844779-7042-4616-8b3c-d7bd921fbbde,f6bafba5-caae-4adf-a51d-c90de56797f0,school_support,sobrecarga_cuidador,burnout,adaptive_intervention,low_or_single,"[""TDAH"", ""Ansiedad"", ""Dispraxia""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar autoexigencia por hoy.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar autoexigencia por hoy.""}",human_curated,0.693,0.749,True,12,9,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones"", ""anticipación"", ""menos palabras""]","[""sobrecarga_cuidador"", ""burnout"", ""memoria""]",controlled_crisis_support,2351b2fb-134c-4eb2-af97-55b0748d2ba8,dataset sintético-realista para memoria conversacional,True,2026-01-21T08:00:00,2026-05-17T21:00:00
98e4dbee-f43f-4d76-a8f4-c5693c640a9d,e803708c-45f8-4bd5-b083-2df02e637f96,126d9767-84eb-4e26-82df-52489036f19b,general_support,sobrecarga_cuidador,burnout,adaptive_intervention,low_or_single,[],"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: bajar autoexigencia por hoy.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: bajar autoexigencia por hoy.""}",system,0.66,0.842,True,10,3,7,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""sobrecarga_cuidador"", ""burnout"", ""memoria""]",controlled_low_demand_support,d04b6bb7-938e-4d21-bc7b-d073cfeaf3e6,dataset sintético-realista para memoria conversacional,True,2026-03-10T08:00:00,2026-05-16T21:00:00
90f0a9b7-f5c2-40d9-9773-7302b48dac24,10136bb0-b6e9-4690-9eb1-8592af5c8261,1cf9f982-625e-4269-8aac-0024c6423f5b,routine_request,sobrecarga_cuidador,burnout,adaptive_intervention,triple_or_high_complexity,[],No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: quedarte con una sola prioridad.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: quedarte con una sola prioridad.""}",llm_fallback,0.624,0.91,True,11,3,8,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""microacciones""]","[""sobrecarga_cuidador"", ""burnout"", ""memoria""]",controlled_crisis_support,91733b29-249a-46d8-8a38-c10ffcf3eb17,dataset sintético-realista para memoria conversacional,True,2026-03-13T08:00:00,2026-05-26T21:00:00
ae6a89be-a5c3-4aa9-a1af-40865a615331,9941a961-1597-4482-85ac-c7f16b94abe7,32dc7604-03d8-4e3d-8f39-551943b58457,urgent_support,sobrecarga_cuidador,burnout,adaptive_intervention,triple_or_high_complexity,"[""Mutismo selectivo"", ""Dispraxia""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer una pausa de un minuto.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer una pausa de un minuto.""}",system,0.918,0.448,False,6,2,4,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido""]","[""sobrecarga_cuidador"", ""burnout"", ""memoria""]",controlled_low_demand_support,8f256718-0df4-4e97-898a-23cf0d0cd4d1,dataset sintético-realista para memoria conversacional,True,2026-02-03T08:00:00,2026-05-19T21:00:00
e00d0cc1-d2ef-400b-9d10-5d9dc439cf5b,225df57f-e239-43f3-84cc-3016892bf288,667a4fba-a2fe-46a7-88ff-653891a6240f,school_support,sobrecarga_cuidador,burnout,adaptive_intervention,low_or_single,"[""Dispraxia"", ""AACC"", ""TDAH""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: quedarte con una sola prioridad.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: quedarte con una sola prioridad.""}",human_curated,0.455,0.593,True,17,12,5,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""menos palabras""]","[""sobrecarga_cuidador"", ""burnout"", ""memoria""]",controlled_low_demand_support,5fb3481f-d46d-40ad-98d9-9e148476e8f9,dataset sintético-realista para memoria conversacional,True,2026-03-09T08:00:00,2026-05-13T21:00:00
b5682090-36a9-4d58-b705-11fb55a0077a,96d332ce-7cdb-4c78-9ee0-11f63858f2c3,cc8831f3-4d62-416a-9aab-95e329f386d4,school_support,crisis_activa,emotional_dysregulation,closure_continuity,low_or_single,[],Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: priorizar seguridad y pausar preguntas.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: priorizar seguridad y pausar preguntas.""}",human_curated,0.51,0.615,False,4,3,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación"", ""menos ruido""]","[""crisis_activa"", ""emotional_dysregulation"", ""memoria""]",controlled_low_demand_support,afab079b-1fbf-41ba-ac02-b1544b81be9c,dataset sintético-realista para memoria conversacional,True,2026-01-30T08:00:00,2026-05-14T21:00:00
d75acbdb-a915-41d3-b35a-f6bdb0a004c9,e803708c-45f8-4bd5-b083-2df02e637f96,126d9767-84eb-4e26-82df-52489036f19b,school_support,crisis_activa,emotional_dysregulation,closure_continuity,double_exceptionality_or_cooccurrence,"[""TOC""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar la voz y retirar una exigencia.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar la voz y retirar una exigencia.""}",llm_fallback,0.948,0.79,True,16,15,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""menos ruido""]","[""crisis_activa"", ""emotional_dysregulation"", ""memoria""]",controlled_support_generation,e7749db6-580b-49fc-ba2a-e13ecdefb91b,dataset sintético-realista para memoria conversacional,True,2026-01-16T08:00:00,2026-05-26T21:00:00
5e67b938-d4c5-425b-a0d9-84869b5a5020,02672e05-454f-4248-b090-11d67f9e316a,c35e45fa-57e7-4ea2-8dd4-56fe51ce0912,clarification_request,crisis_activa,emotional_dysregulation,closure_continuity,triple_or_high_complexity,"[""Dispraxia"", ""TEA""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: alejar un estímulo intenso.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: alejar un estímulo intenso.""}",system,0.936,0.687,True,7,4,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación""]","[""crisis_activa"", ""emotional_dysregulation"", ""memoria""]",controlled_low_demand_support,3d86480d-8e7b-4e14-a95d-09324965afc4,dataset sintético-realista para memoria conversacional,True,2026-02-18T08:00:00,2026-05-25T21:00:00
9bc2714b-8a2d-4018-ac39-f78dbd6a8c41,5c6f1713-177c-49eb-86fd-6c1ac9347741,6fb309e3-bbef-44f3-9fa7-614f386ee1c2,general_support,crisis_activa,emotional_dysregulation,closure_continuity,triple_or_high_complexity,"[""Discalculia"", ""AACC""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: alejar un estímulo intenso.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: alejar un estímulo intenso.""}",system,0.915,0.924,True,9,9,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""crisis_activa"", ""emotional_dysregulation"", ""memoria""]",controlled_support_generation,2ad942f8-2c24-4645-8b7e-99b043c0aa6e,dataset sintético-realista para memoria conversacional,True,2026-02-05T08:00:00,2026-05-14T21:00:00
c29beb6a-ac81-4c22-9039-f15fc8e7fe58,44551dbf-ca93-44ca-9dc3-38a333db55d0,c1c92cd7-c7d9-45d1-850c-8671d6202ef5,school_support,crisis_activa,emotional_dysregulation,closure_continuity,double_exceptionality_or_cooccurrence,"[""Sensibilidad sensorial"", ""Discalculia""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: priorizar seguridad y pausar preguntas.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: priorizar seguridad y pausar preguntas.""}",system,0.476,0.559,True,2,1,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones"", ""validación"", ""anticipación""]","[""crisis_activa"", ""emotional_dysregulation"", ""memoria""]",controlled_support_generation,f4a600ad-d21b-4f0e-9339-ede54b414942,dataset sintético-realista para memoria conversacional,True,2026-02-07T08:00:00,2026-05-24T21:00:00
680724e5-254a-449a-a57d-ce8277e96928,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,b64281ad-59ef-4659-a156-69fdd7d79196,clarification_request,disfuncion_ejecutiva,general_distress,closure_continuity,triple_or_high_complexity,"[""Ansiedad"", ""Sensibilidad sensorial"", ""TDAH""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: elegir una tarea mínima.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: elegir una tarea mínima.""}",human_curated,0.53,0.817,True,5,1,4,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""menos palabras""]","[""disfuncion_ejecutiva"", ""general_distress"", ""memoria""]",controlled_crisis_support,3c51dcf9-8e45-4a5a-80fb-a5135c26c155,dataset sintético-realista para memoria conversacional,True,2026-01-24T08:00:00,2026-05-23T21:00:00
6f2d3777-1d25-4973-870d-15d7d6359309,bb844779-7042-4616-8b3c-d7bd921fbbde,f6bafba5-caae-4adf-a51d-c90de56797f0,urgent_support,disfuncion_ejecutiva,general_distress,closure_continuity,double_exceptionality_or_cooccurrence,"[""TEA"", ""AACC"", ""Mutismo selectivo""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.""}",system,0.927,0.761,False,8,5,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""microacciones""]","[""disfuncion_ejecutiva"", ""general_distress"", ""memoria""]",controlled_support_generation,c9ea3827-2582-40f9-add0-7355a7902b15,dataset sintético-realista para memoria conversacional,True,2026-02-03T08:00:00,2026-05-30T21:00:00
4e651ee9-98f6-429a-8b4f-549ba19dbe88,02402def-d911-468c-88fa-4a691bbb79d6,144b8108-f23c-4bf5-aab9-27382ba12462,general_support,disfuncion_ejecutiva,general_distress,closure_continuity,triple_or_high_complexity,"[""TDAH"", ""Tourette"", ""Dispraxia""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: elegir una tarea mínima.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: elegir una tarea mínima.""}",human_curated,0.704,0.922,True,15,6,9,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación"", ""menos ruido""]","[""disfuncion_ejecutiva"", ""general_distress"", ""memoria""]",controlled_support_generation,bdbf038b-f26d-4ff5-983b-dbc0399495a0,dataset sintético-realista para memoria conversacional,True,2026-02-26T08:00:00,2026-05-19T21:00:00
03cd369a-d325-419a-9766-d5368215461b,b4b23c0f-c117-4cde-a64d-d898142db528,fe1dc6ec-1ea7-42ca-9665-4ebd65e10f52,clarification_request,disfuncion_ejecutiva,general_distress,closure_continuity,double_exceptionality_or_cooccurrence,"[""Mutismo selectivo"", ""Tourette""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: elegir una tarea mínima.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: elegir una tarea mínima.""}",llm_fallback,0.913,0.534,True,2,2,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación"", ""menos ruido"", ""microacciones""]","[""disfuncion_ejecutiva"", ""general_distress"", ""memoria""]",controlled_support_generation,3f122c98-af00-404a-8bb6-c2d18283a94e,dataset sintético-realista para memoria conversacional,True,2026-01-29T08:00:00,2026-05-31T21:00:00
69d7d178-9a2a-4c4e-b10d-7a147a5356f7,6364960e-3215-41da-a19a-a27c8112eb7a,88ac33ed-c268-456e-9683-8e3bd374dcfb,clarification_request,disfuncion_ejecutiva,general_distress,closure_continuity,triple_or_high_complexity,"[""Discalculia""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: hacer solo el primer paso.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: hacer solo el primer paso.""}",system,0.873,0.83,False,13,9,4,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones""]","[""disfuncion_ejecutiva"", ""general_distress"", ""memoria""]",controlled_crisis_support,77e657ad-74ac-4ac3-aeed-62f4dcfdd8de,dataset sintético-realista para memoria conversacional,True,2026-03-30T08:00:00,2026-05-26T21:00:00
6b1b23e7-7846-4c3f-9a49-dd76f34f15f4,af7388af-cf32-46d5-9074-f11c578b2dd3,456699b3-e25d-4ae7-9e4d-3a060d4d2898,emotional_venting,transicion_rigidez,general_distress,adaptive_intervention,low_or_single,"[""TOC""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: avisar el cambio con una frase clara.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: avisar el cambio con una frase clara.""}",llm_fallback,0.42,0.781,False,3,3,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones"", ""menos ruido""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_crisis_support,58363fcf-6d38-4e8b-8476-f456b3f4a8b6,dataset sintético-realista para memoria conversacional,True,2026-01-30T08:00:00,2026-05-22T21:00:00
45975b1a-6c36-4097-a8f7-384d65422882,390e94d0-786f-432a-8e38-da4fb07644c0,b9dc52d1-95e0-4264-9021-8ea5b9a28787,clarification_request,transicion_rigidez,general_distress,adaptive_intervention,triple_or_high_complexity,[],No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: dar tiempo breve antes de cambiar.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: dar tiempo breve antes de cambiar.""}",human_curated,0.72,0.751,True,14,11,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_crisis_support,542b951c-9c3f-4ce4-829a-9f61d890eedc,dataset sintético-realista para memoria conversacional,True,2026-02-02T08:00:00,2026-05-14T21:00:00
f399216d-1a42-4073-b373-96dde8f06de4,5fcdb233-94a0-4056-85dd-484fb989fa79,dd9b6398-bf04-4967-87ca-635dcaf72460,urgent_support,transicion_rigidez,general_distress,adaptive_intervention,low_or_single,"[""Dispraxia"", ""AACC""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: dar tiempo breve antes de cambiar.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: dar tiempo breve antes de cambiar.""}",human_curated,0.588,0.435,True,11,11,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""menos palabras"", ""anticipación""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_support_generation,014750f7-5375-419e-a520-efb4233b964f,dataset sintético-realista para memoria conversacional,True,2026-03-09T08:00:00,2026-05-15T21:00:00
cfcf7b25-fe67-4a02-82d1-7dbfdbda6013,2472bc7c-4de5-4c93-9881-47f8a8f3a5df,28890895-3a7a-4197-afc9-59d6645f1008,school_support,transicion_rigidez,general_distress,adaptive_intervention,low_or_single,[],No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: mostrar qué sigue.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: mostrar qué sigue.""}",human_curated,0.826,0.477,False,8,5,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_crisis_support,6939a4ce-3340-4346-8c96-4a39ca91f046,dataset sintético-realista para memoria conversacional,True,2026-02-07T08:00:00,2026-05-14T21:00:00
c18ea245-38c9-49cc-980c-8ee7569f8abb,669609ff-54c3-4f7c-b479-68e3a02fb4c8,025bba66-5f6d-4b4e-bd01-ee3a9c8f7195,general_support,transicion_rigidez,general_distress,adaptive_intervention,triple_or_high_complexity,"[""Ansiedad"", ""Discalculia"", ""Dispraxia""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar qué sigue.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar qué sigue.""}",human_curated,0.692,0.798,False,8,4,4,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_low_demand_support,ebdbe5d2-bfa4-4190-ad19-8a15f8df0b34,dataset sintético-realista para memoria conversacional,True,2026-02-07T08:00:00,2026-05-27T21:00:00
418504b1-aeae-4799-a518-efa9a86a5fb3,40cde2b1-a647-4cb0-8c9a-adebe1bab0cb,96c224b6-0ccd-4143-90dc-fef450b4d6f6,strategy_feedback,apoyo_general,general_distress,reception_containment,double_exceptionality_or_cooccurrence,"[""TEA"", ""TDAH"", ""Mutismo selectivo""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: repetir una sola pauta útil.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: repetir una sola pauta útil.""}",llm_fallback,0.56,0.893,True,15,15,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_low_demand_support,936bd111-fca5-4bf1-a254-4ec4e99a535b,dataset sintético-realista para memoria conversacional,True,2026-03-24T08:00:00,2026-05-11T21:00:00
e6cfa3b8-c7d1-4c50-a225-9e09db530a65,02402def-d911-468c-88fa-4a691bbb79d6,144b8108-f23c-4bf5-aab9-27382ba12462,routine_request,apoyo_general,general_distress,reception_containment,double_exceptionality_or_cooccurrence,"[""Mutismo selectivo"", ""TDAH"", ""Discalculia""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: repetir una sola pauta útil.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: repetir una sola pauta útil.""}",system,0.669,0.501,True,18,11,7,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""menos palabras"", ""microacciones""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_low_demand_support,d29b4c9e-896a-4331-87eb-b90bd1da495e,dataset sintético-realista para memoria conversacional,True,2026-02-17T08:00:00,2026-05-11T21:00:00
b6f7eb20-632f-46c8-bbab-cce0392eb0ea,2f0831f7-46b8-4d1d-94bb-ff66ae4b2391,b068fe13-f108-4132-9030-3edfae53af6c,school_support,apoyo_general,general_distress,reception_containment,low_or_single,"[""Mutismo selectivo"", ""AACC"", ""TDAH""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: ajustar una cosa a la vez.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: ajustar una cosa a la vez.""}",human_curated,0.928,0.191,False,8,6,2,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""microacciones"", ""anticipación""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_crisis_support,67f965ca-d976-4a53-a9bd-2e62d26daa1b,dataset sintético-realista para memoria conversacional,True,2026-03-15T08:00:00,2026-05-15T21:00:00
