message_id,case_id,family_id,profile_id,session_scope_id,speaker,turn_index,message_text,message_length_chars,detected_category,primary_state,created_at
8e0510b8-b545-4573-a6f9-ebaf51f79daa,596d454a-b512-4ec6-9065-69ce97a8393e,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_11,assistant,12,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,crisis_activa,emotional_dysregulation,2026-05-30T09:14:00
7eaafc96-56e1-4647-803a-65536e337e7e,596d454a-b512-4ec6-9065-69ce97a8393e,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_11,user,13,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",89,crisis_activa,emotional_dysregulation,2026-05-30T09:15:00
90879b60-2d09-4bd5-86e6-375144470583,596d454a-b512-4ec6-9065-69ce97a8393e,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_11,assistant,14,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,67,crisis_activa,emotional_dysregulation,2026-05-30T09:16:00
f92abacd-2133-4c01-bc1b-c3fb17649bd6,596d454a-b512-4ec6-9065-69ce97a8393e,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_11,user,15,Cuando intento explicarle en ese momento se enoja más.,54,crisis_activa,emotional_dysregulation,2026-05-30T09:17:00
512b4a35-b10b-43f6-95df-81a11b796754,596d454a-b512-4ec6-9065-69ce97a8393e,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_11,assistant,16,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: bajar la voz y retirar una exigencia.,138,crisis_activa,emotional_dysregulation,2026-05-30T09:18:00
144ec517-693b-4bfc-a256-393f7a9e8879,99f24b93-0062-4fee-a322-95df0e9e8f39,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_12,user,1,"Probamos lo anterior y ayudó un poco, pero no del todo.",55,apoyo_general,executive_dysfunction,2026-05-31T21:01:00
12f4ae6e-1cff-460a-b78a-76b7638f331f,99f24b93-0062-4fee-a322-95df0e9e8f39,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_12,assistant,2,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: anotar lo que sí ayudó.",143,apoyo_general,executive_dysfunction,2026-05-31T21:02:00
37f833c0-8c79-4287-8f8c-6ef63443ca69,3da9f870-66d5-4415-a484-d108cd291bc1,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_13,user,1,Creo que el ruido le pegó muchísimo a Mateo.,44,sobrecarga_sensorial,sensory_overload,2026-05-26T21:01:00
19bee11c-bdc1-4c00-8d17-43e9fbc25591,3da9f870-66d5-4415-a484-d108cd291bc1,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_13,assistant,2,Estoy contigo. Vamos a ir por una sola acción posible ahora.,60,sobrecarga_sensorial,sensory_overload,2026-05-26T21:02:00
4f206da2-d4f4-439a-8654-209864e6f108,3da9f870-66d5-4415-a484-d108cd291bc1,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_13,user,3,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",89,sobrecarga_sensorial,sensory_overload,2026-05-26T21:03:00
d8a5f2a6-2304-449c-afbb-b42f6647118b,3da9f870-66d5-4415-a484-d108cd291bc1,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_13,assistant,4,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: dar espacio regulador breve.,124,sobrecarga_sensorial,sensory_overload,2026-05-26T21:04:00
36d9469a-9da1-48c4-a549-afbe00c09f08,119b8a4d-dc54-4832-9b3b-5262bfaba677,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_14,user,1,Cada cambio le cuesta muchísimo a Mateo.,40,transicion_rigidez,general_distress,2026-05-30T02:01:00
4f6d8f8d-3721-4fed-8fe5-fc0e3c011518,119b8a4d-dc54-4832-9b3b-5262bfaba677,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_14,assistant,2,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: avisar el cambio con una frase clara.,138,transicion_rigidez,general_distress,2026-05-30T02:02:00
8c7194c8-e9e4-442b-afe1-31440055651d,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,user,1,Las transiciones son lo más difícil con Mateo.,46,transicion_rigidez,sensory_overload,2026-05-31T06:01:00
6c868e7d-654b-443b-b53e-888e27b09546,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,assistant,2,Estoy contigo. Vamos a ir por una sola acción posible ahora.,60,transicion_rigidez,sensory_overload,2026-05-31T06:02:00
05260fe4-67d5-4293-b7de-7b033f086dcc,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,user,3,Lo intenté antes y funcionó solo un rato.,41,transicion_rigidez,sensory_overload,2026-05-31T06:03:00
f5f71dd5-91fe-472e-b0b5-4bdcf87b7eec,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,assistant,4,Estoy contigo. Vamos a ir por una sola acción posible ahora.,60,transicion_rigidez,sensory_overload,2026-05-31T06:04:00
cbafcdcd-30fe-452c-9226-fba29c4a0631,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,user,5,También noto que Mateo se bloquea cuando le doy muchas instrucciones.,69,transicion_rigidez,sensory_overload,2026-05-31T06:05:00
c5460905-c465-4742-a692-c1e87a2cfdcc,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,assistant,6,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",91,transicion_rigidez,sensory_overload,2026-05-31T06:06:00
3c61013b-1f9d-46db-b0fd-974c07f4e44c,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,user,7,También noto que Mateo se bloquea cuando le doy muchas instrucciones.,69,transicion_rigidez,sensory_overload,2026-05-31T06:07:00
f36191e9-a69a-42c0-a474-deb80538bea8,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,assistant,8,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,67,transicion_rigidez,sensory_overload,2026-05-31T06:08:00
34c3da18-3035-4a0e-8187-bad29fc5151e,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,user,9,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",89,transicion_rigidez,sensory_overload,2026-05-31T06:09:00
fe37b887-cec8-4f74-953f-7f141b472621,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,assistant,10,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",91,transicion_rigidez,sensory_overload,2026-05-31T06:10:00
f97b0115-ea09-46c9-9528-5a6f3657afe1,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,user,11,Cuando intento explicarle en ese momento se enoja más.,54,transicion_rigidez,sensory_overload,2026-05-31T06:11:00
a4eb24e2-f14f-47a1-8887-f32bf6053a01,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,assistant,12,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,transicion_rigidez,sensory_overload,2026-05-31T06:12:00
2d919fab-7033-4ee4-80fc-6b284cf0c35c,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,user,13,Creo que lo más difícil con Mateo fue el ruido y que ya venía cansado.,70,transicion_rigidez,sensory_overload,2026-05-31T06:13:00
4ef7276f-2575-43a6-9c47-2b5298bc6808,722c09d3-e60e-49f7-9bad-376f692e11b6,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_15,assistant,14,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: mostrar qué sigue.,114,transicion_rigidez,sensory_overload,2026-05-31T06:14:00
a7ff23a1-b839-4278-b49e-1193fac436b4,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,1,Cuando hay que cambiar de actividad todo se complica.,53,transicion_rigidez,sensory_overload,2026-05-31T21:01:00
80385650-f0fb-4727-9f85-b91c6db49699,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,2,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,transicion_rigidez,sensory_overload,2026-05-31T21:02:00
3f49fefc-e9d0-4f55-9615-a73eaa64477c,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,3,Creo que lo más difícil con Mateo fue el ruido y que ya venía cansado.,70,transicion_rigidez,sensory_overload,2026-05-31T21:03:00
4b3b5b7f-6f80-4b60-a024-29affc6dd1f9,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,4,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,67,transicion_rigidez,sensory_overload,2026-05-31T21:04:00
7cbda3d1-76b4-48ee-99b9-5c85df1ecdd7,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,5,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",89,transicion_rigidez,sensory_overload,2026-05-31T21:05:00
c5890b73-aa45-49f7-a857-39ef9c703455,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,6,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,transicion_rigidez,sensory_overload,2026-05-31T21:06:00
0b96af64-6e87-48b4-b0d8-72407b1d2a8c,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,7,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",89,transicion_rigidez,sensory_overload,2026-05-31T21:07:00
4818826b-80a8-4b65-a1b2-413c88aaa321,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,8,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,transicion_rigidez,sensory_overload,2026-05-31T21:08:00
edba37a2-fd24-4a91-8e09-d348d79776ce,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,9,También noto que Mateo se bloquea cuando le doy muchas instrucciones.,69,transicion_rigidez,sensory_overload,2026-05-31T21:09:00
55d22d38-8f47-4461-9129-95c6fbc6f74b,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,10,Estoy contigo. Vamos a ir por una sola acción posible ahora.,60,transicion_rigidez,sensory_overload,2026-05-31T21:10:00
b72560d3-9eb2-490a-a1b8-23c0859b4a78,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,11,Cuando intento explicarle en ese momento se enoja más.,54,transicion_rigidez,sensory_overload,2026-05-31T21:11:00
4a32451c-a2e1-426f-8464-28d7f86c44c9,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,12,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",91,transicion_rigidez,sensory_overload,2026-05-31T21:12:00
4da02e21-f91b-4ffd-bd5d-d622c710611c,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,13,También noto que Mateo se bloquea cuando le doy muchas instrucciones.,69,transicion_rigidez,sensory_overload,2026-05-31T21:13:00
10fd685a-942c-4c6e-967b-82bcd6867b1e,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,14,Estoy contigo. Vamos a ir por una sola acción posible ahora.,60,transicion_rigidez,sensory_overload,2026-05-31T21:14:00
9ca398a5-d07c-4f8b-82da-68f3f1eeb91a,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,user,15,Creo que lo más difícil con Mateo fue el ruido y que ya venía cansado.,70,transicion_rigidez,sensory_overload,2026-05-31T21:15:00
c6b3fd87-670b-43ee-b4ca-0024f063adf7,713d7638-d0dc-43cc-a711-6f7d3abf4d10,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_16,assistant,16,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar qué sigue.,119,transicion_rigidez,sensory_overload,2026-05-31T21:16:00
dbb6fe81-bb7f-4e3b-8124-da6787dfd0aa,cbc9f982-6741-4817-9258-df7834afc1fd,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_17,user,1,Intenté la estrategia y no sé si funcionó o fue casualidad.,59,apoyo_general,emotional_dysregulation,2026-05-30T21:01:00
70eaf052-e3a5-4eb5-ae92-b9c20a876164,cbc9f982-6741-4817-9258-df7834afc1fd,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_17,assistant,2,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: ajustar una cosa a la vez.,122,apoyo_general,emotional_dysregulation,2026-05-30T21:02:00
2a33d2b9-69fc-4b24-b3bd-6cbad7c5dd3e,ddd8bf47-d475-49e8-be50-14127ab9007b,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_18,user,1,"Entiende, pero no logra arrancar cuando hay que trabajar.",57,disfuncion_ejecutiva,general_distress,2026-05-31T21:01:00
1e5658dc-eefc-46aa-ac1d-a1a10ae1ddbe,ddd8bf47-d475-49e8-be50-14127ab9007b,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_18,assistant,2,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.,122,disfuncion_ejecutiva,general_distress,2026-05-31T21:02:00
39e3f1de-914b-4082-b689-60f44d24e020,9bd55797-5b70-434f-8b87-d42bd1abe3c5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_19,user,1,Mateo se desreguló de golpe y ya no supe cómo ayudar.,53,crisis_activa,emotional_dysregulation,2026-05-30T21:01:00
cb28877d-e023-4c8a-9389-be9c77aeed07,9bd55797-5b70-434f-8b87-d42bd1abe3c5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_19,assistant,2,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,67,crisis_activa,emotional_dysregulation,2026-05-30T21:02:00
10bf9cdd-d994-40a1-9dc3-8d43164ced87,9bd55797-5b70-434f-8b87-d42bd1abe3c5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_19,user,3,Creo que lo más difícil con Mateo fue el ruido y que ya venía cansado.,70,crisis_activa,emotional_dysregulation,2026-05-30T21:03:00
58bcf25c-f822-45b1-b951-a46f164cf3dd,9bd55797-5b70-434f-8b87-d42bd1abe3c5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_19,assistant,4,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: alejar un estímulo intenso.,128,crisis_activa,emotional_dysregulation,2026-05-30T21:04:00
7b5baaf0-d6ca-4c6d-ae90-2a0e9bd6bb34,1da5c000-2f90-4daf-b317-6663a9a7b1bb,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_20,user,1,Cuando hay que cambiar de actividad todo se complica.,53,transicion_rigidez,sensory_overload,2026-05-29T21:01:00
f3157a73-7e7f-41fc-b6c2-ff78ba28698d,1da5c000-2f90-4daf-b317-6663a9a7b1bb,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_20,assistant,2,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: avisar el cambio con una frase clara.,133,transicion_rigidez,sensory_overload,2026-05-29T21:02:00
76072bf0-aeab-42d3-9fc0-3b91a093af9a,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,user,1,Cada cambio le cuesta muchísimo a Mateo.,40,transicion_rigidez,shutdown,2026-05-29T21:01:00
38069854-9850-43d0-8dfd-c1ff3304cc24,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,assistant,2,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,transicion_rigidez,shutdown,2026-05-29T21:02:00
37703156-a4a1-4eb6-90f9-2afbd20defe9,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,user,3,Yo también ya estaba muy saturada y siento que eso empeoró todo.,64,transicion_rigidez,shutdown,2026-05-29T21:03:00
d369c1e8-4642-43e4-af9c-e332cd29e524,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,assistant,4,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,67,transicion_rigidez,shutdown,2026-05-29T21:04:00
33421fdc-6c3e-4c8f-8f89-c0d946ff6e58,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,user,5,Lo intenté antes y funcionó solo un rato.,41,transicion_rigidez,shutdown,2026-05-29T21:05:00
f29388e2-b8fe-492b-85d0-2f0d2a89cc32,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,assistant,6,Estoy contigo. Vamos a ir por una sola acción posible ahora.,60,transicion_rigidez,shutdown,2026-05-29T21:06:00
34a820aa-b3a3-4b3c-9929-d945060b4a91,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,user,7,Creo que lo más difícil con Mateo fue el ruido y que ya venía cansado.,70,transicion_rigidez,shutdown,2026-05-29T21:07:00
1287ad1a-7ec1-4129-83d5-88d655d357d2,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,assistant,8,Estoy contigo. Vamos a ir por una sola acción posible ahora.,60,transicion_rigidez,shutdown,2026-05-29T21:08:00
4ec50150-3295-447c-a389-79cad0d7387c,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,user,9,Cuando intento explicarle en ese momento se enoja más.,54,transicion_rigidez,shutdown,2026-05-29T21:09:00
6d068f01-b037-4ee9-be82-2e8bbf676ddf,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,assistant,10,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,transicion_rigidez,shutdown,2026-05-29T21:10:00
4871d1b1-c586-48ef-97c3-9f75d9d3c780,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,user,11,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",89,transicion_rigidez,shutdown,2026-05-29T21:11:00
1a70c746-78cb-46f6-9302-b7145d1b3f3c,405e3ac9-c62d-4066-8c42-8f2be5506ad5,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_21,assistant,12,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: dar tiempo breve antes de cambiar.,135,transicion_rigidez,shutdown,2026-05-29T21:12:00
429361b5-fdfb-4e99-86bf-bb3a39a9cb3b,35e66df3-2a9b-4225-9783-e45c9f8efce4,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_22,user,1,Tarda horas en dormirse y se despierta varias veces.,52,sueno_regulacion,general_distress,2026-05-26T21:01:00
affba6d6-ad60-46a4-871a-974f6a75c8d7,35e66df3-2a9b-4225-9783-e45c9f8efce4,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_22,assistant,2,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",91,sueno_regulacion,general_distress,2026-05-26T21:02:00
782509a2-5455-4075-b809-721df41c0aec,35e66df3-2a9b-4225-9783-e45c9f8efce4,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_22,user,3,Creo que lo más difícil con Mateo fue el ruido y que ya venía cansado.,70,sueno_regulacion,general_distress,2026-05-26T21:03:00
f5d41be0-9ec6-4613-9b78-9e28a4353bc3,35e66df3-2a9b-4225-9783-e45c9f8efce4,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_22,assistant,4,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: bajar las luces.,112,sueno_regulacion,general_distress,2026-05-26T21:04:00
c1360a1c-cc67-4abe-90d9-e54849dd5962,7dcfe23d-142b-46d8-ba17-d6a78a14886c,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_23,user,1,Hoy Mateo gritó y luego se cerró por completo.,46,crisis_activa,shutdown,2026-05-28T00:01:00
1c2c4baa-1ef1-463b-aeed-f6145e346cbb,7dcfe23d-142b-46d8-ba17-d6a78a14886c,218e92aa-7c88-4b22-bd5d-d6c2263e6fb5,54a75c11-cb96-41e6-9288-5678a6066101,session_218e92aa_23,assistant,2,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: bajar la voz y retirar una exigencia.,138,crisis_activa,shutdown,2026-05-28T00:02:00
c1049457-a36b-449a-abb8-66f60f9f28d5,18792872-ad70-4dfe-92cf-9a0dc1af5985,225df57f-e239-43f3-84cc-3016892bf288,667a4fba-a2fe-46a7-88ff-653891a6240f,session_225df57f_01,user,1,Todo empeora cuando Mía duerme mal.,35,sueno_regulacion,general_distress,2026-02-22T19:37:00
2f68fb1b-6e6a-4682-86ed-161fae652174,18792872-ad70-4dfe-92cf-9a0dc1af5985,225df57f-e239-43f3-84cc-3016892bf288,667a4fba-a2fe-46a7-88ff-653891a6240f,session_225df57f_01,assistant,2,Parece que este momento está siendo muy demandante. Hagamos esto simple.,72,sueno_regulacion,general_distress,2026-02-22T19:38:00
340d2600-402a-45e3-92b6-592629823739,18792872-ad70-4dfe-92cf-9a0dc1af5985,225df57f-e239-43f3-84cc-3016892bf288,667a4fba-a2fe-46a7-88ff-653891a6240f,session_225df57f_01,user,3,También noto que Mía se bloquea cuando le doy muchas instrucciones.,67,sueno_regulacion,general_distress,2026-02-22T19:39:00
